1FDL_Name,1FDL_LON,1FDL_LAT,1FDL_RA,1FDL_DEC,1FDL_Flux1000,1FDL_68Conf_Radius,1FDL_95Conf_Radius,matched_DR2,DR2_Source_Name,DR2_GLON,DR2_GLAT,DR2_CLASS1,DR2_Flux1000,DR2_ASSOC1
1FDL J1120.6-0013,260.863911370194,55.0126638154619,170.174222922132,-0.232545522241996,2.164927115676059e-10,0.128074020272711,0.207662163604917,True,4FGL J1121.3-0011,260.858489990234,55.1566963195801,bcu,1.5750482862397774e-10,MGC 0019706
1FDL J0336.1+3448,157.32272048964,-16.8444539213786,54.0360980749671,34.8045705465994,2.1624659608164288e-10,0.172171055380896,0.27916209749739,False,,,,,,
1FDL J2146.2+0209,58.673051707355,-36.6872951759509,326.569978598931,2.15097532824754,2.16164792326983e-10,0.133056617227325,0.2157410443845,False,,,,,,
1FDL J0642.1-4642,255.769079800779,-20.8889445693932,100.545937141333,-46.7131487219555,2.1608353696994135e-10,0.109363498807957,0.177324472128186,False,,,,,,
1FDL J1055.3-0717,259.503106264254,45.561072723079,163.830898300231,-7.29392789751202,2.1603541922148757e-10,0.125965045205289,0.204242614383915,True,4FGL J1055.6-0719,259.608459472656,45.5865669250488,,1.3486145533647687e-10,
1FDL J0537.8+5324,158.182250321389,11.4511404591692,84.4503836648462,53.4039349345389,2.15979553992314e-10,0.132494881156398,0.214830231229766,False,,,,,,
1FDL J0238.3+1527,157.485333410425,-40.1393225096863,39.5935569293413,15.4506360597288,2.159412843054848e-10,0.123294317173493,0.199912242534136,True,4FGL J0238.2+1531,157.405364990234,-40.0984115600586,bcu,3.4933952952620473e-10,CRATES J023819+153323
1FDL J0645.0-3757,247.215878295422,-17.4543255862708,101.26642874186,-37.9528602291937,2.158942322304224e-10,0.11036495329867,0.178948271206852,False,,,,,,
1FDL J0202.5+2947,140.868951643779,-30.5893144749726,30.6470464013214,29.7921879173348,2.1576243761863638e-10,0.112390533343507,0.182232572983976,True,4FGL J0202.4+2943,140.866455078125,-30.6564140319824,,1.8569107362864656e-10,
1FDL J2236.3-2303,32.9503199061358,-59.2291497072096,339.078292208116,-23.0568553703484,2.1570664298057082e-10,0.10911687641865,0.176924598965806,True,4FGL J2236.4-2309,32.7851676940918,-59.2951889038086,bcu,2.7870319940781485e-10,PMN J2236-2309
1FDL J0830.9+2628,197.431051673952,32.5731831100569,127.731139154823,26.4828497430297,2.155883854091907e-10,0.113477043086256,0.183994274852662,True,4FGL J0831.4+2631,197.42658996582,32.7074241638184,bcu,1.3849105195973266e-10,MG2 J083121+2629
1FDL J1407.2+7925,118.649052763937,37.0673534345148,211.802953378939,79.4228662870832,2.1558683661367494e-10,0.15686804572075,0.254349421657705,False,,,,,,
1FDL J1623.7+0338,17.7277519429151,34.2361537279571,245.93282860372,3.64501511589531,2.1547432058202767e-10,0.108605673003104,0.176095734386923,False,,,,,,
1FDL J2034.9+1200,56.271918348361,-16.5626599586564,308.734261398469,12.0044028060096,2.1521699341460006e-10,0.106442519712735,0.172588337373659,True,4FGL J2034.6+1154,56.1369323730469,-16.5495090484619,fsrq,6.332082080895417e-10,TXS 2032+117
1FDL J2006.5+6424,97.6504887498978,16.7077668675887,301.633581414912,64.4040796555834,2.1521235506565774e-10,0.114197178232562,0.185161925523158,True,4FGL J2005.8+6424,97.6106262207031,16.7704296112061,fsrq,4.4737435977992845e-10,87GB 200541.3+641601
1FDL J1216.0+0535,279.992959750674,66.8730007702475,184.011453454809,5.59070170079433,2.1504750094128007e-10,0.0925961179539075,0.150137442435144,True,4FGL J1216.2+0537,280.080993652344,66.9221954345703,,1.0342873085766867e-10,
1FDL J1920.0+7330,104.978594523189,23.9418255877027,290.000010921791,73.5055499312849,2.1461947096397568e-10,0.146170450996235,0.237004122912912,False,,,,,,
1FDL J2124.9-2429,24.0586381987842,-43.7744649315753,321.23336133672,-24.4932020857368,2.1454085151036278e-10,0.111445395995209,0.180700105349865,False,,,,,,
1FDL J0642.8-6504,275.160650938343,-25.3069586656984,100.724953037498,-65.0694549854241,2.143616246951609e-10,0.110872528516665,0.179771255635855,True,4FGL J0642.9-6501,275.110961914063,-25.298267364502,,1.9394069683542623e-10,
1FDL J1212.8-2623,292.271856320928,35.6792321106001,183.20288776446,-26.391694324338,2.1433288018082014e-10,0.155300521872527,0.251807787005396,False,,,,,,
1FDL J0532.2-5123,258.509277626573,-32.9796139827481,83.0698334508159,-51.3902632908607,2.1406204990036655e-10,0.108090583108073,0.175260539072591,False,,,,,,
1FDL J2152.6+1732,73.6511390098094,-27.757797015045,328.15827764848,17.5421346910799,2.1388885716950273e-10,0.0889589097562873,0.144240009436062,True,4FGL J2152.5+1737,73.6949920654297,-27.690315246582,bll,1.5381991513852e-10,S3 2150+17
1FDL J2343.5+1539,99.8696485534071,-44.1448909027514,355.885161402594,15.6652618267456,2.1331034592376635e-10,0.104955078541001,0.170176564933634,False,,,,,,
1FDL J0126.7+0855,137.521810353315,-52.9493997242746,21.6968942611332,8.91805372892161,2.131586887471675e-10,0.100717387799323,0.163305493355111,False,,,,,,
1FDL J0654.6-4950,259.630878495563,-19.9053219452812,103.659942266968,-49.840276845436,2.130831557312653e-10,0.0986310105484718,0.159922577435878,True,4FGL J0654.6-4952,259.660308837891,-19.910026550293,bcu,2.1533014260555208e-10,SUMSS J065518-495205
1FDL J0102.6+8624,123.122983809072,23.5406043861206,15.6565076989361,86.408200770384,2.127140419260045e-10,0.138698232313321,0.224888480384143,True,4FGL J0054.4+8627,122.982406616211,23.5816440582275,bcu,2.2641805097478598e-10,WN B0046.2+8611
1FDL J0144.3-7437,298.247047399258,-42.0167884807922,26.0911676631566,-74.6265537104277,2.1249232088600145e-10,0.119577887987486,0.193886322310885,False,,,,,,
1FDL J1114.5+1222,241.201223331688,62.945626717557,168.646956889815,12.3784954204007,2.1228862298912109e-10,0.117321741282073,0.190228160095305,True,4FGL J1114.6+1225,241.152572631836,62.9827842712402,,1.05991958265772e-10,
1FDL J2043.2+1040,56.2994634514629,-18.9980658347638,310.819143987224,10.6802017501451,2.1226422286555949e-10,0.131943075060845,0.213935507483097,True,4FGL J2044.0+1036,56.3418350219727,-19.1879596710205,bcu,2.020220102316728e-10,NVSS J204351+103406
1FDL J0102.7+1642,126.829699866827,-46.08468662887,15.6809871156708,16.7016292528233,2.1226193549776654e-10,0.120749820651956,0.195786548527103,False,,,,,,
1FDL J1205.8+6759,129.35862428805,48.5649609647555,181.459686445054,67.9903429299156,2.121976451322102e-10,0.120910024424765,0.196046288494933,False,,,,,,
1FDL J1736.7+3618,61.1376659629623,29.9844988403652,264.176433412919,36.3153864138681,2.1197367047651373e-10,0.105051672075511,0.170333185788841,False,,,,,,
1FDL J2104.5+0115,50.8112140968649,-28.5775101593133,316.143632949265,1.25090496182053,2.1188536457686554e-10,0.137515824320446,0.222971310402477,True,4FGL J2104.7+0108,50.7259140014649,-28.6642589569092,bcu,1.5305015588218396e-10,PKS B2102+009
1FDL J0437.1-3304,234.376715795069,-41.3988348554389,69.2814421380588,-33.0669611716137,2.1179506672192792e-10,0.112358209341321,0.182180155546686,False,,,,,,
1FDL J0050.3+0838,122.480627639145,-54.2267950471761,12.5926298006629,8.64401721851421,2.1166374699860588e-10,0.144932760319582,0.234997288710799,False,,,,,,
1FDL J2208.2+0347,64.6805494035118,-39.9605837109048,332.07456074455,3.7894280216196,2.1164854148259606e-10,0.101334213634614,0.164305613546929,True,4FGL J2208.2+0350,64.7128067016602,-39.9197616577149,bll,1.2186157638538475e-10,SDSS J220812.70+035304.6
1FDL J0639.9+3009,184.531765145313,10.9807585035133,99.9834481804168,30.1594004614011,2.1141856464259937e-10,0.197466624665504,0.320176882902375,False,,,,,,
1FDL J0711.5+5725,159.286327035995,25.227082506224,107.880138914612,57.4314887583204,2.1137249803609038e-10,0.154178847759095,0.249989133522056,True,4FGL J0712.4+5724,159.338562011719,25.3519039154053,bll,9.793021255033452e-11,RX J0712.3+5719
1FDL J1655.4+0341,22.3356297515395,27.3901028849537,253.853936607286,3.69600173644153,2.1135427665509883e-10,0.147423947190209,0.239036557888427,False,,,,,,
1FDL J0325.3-2045,211.113842576531,-54.3982396124604,51.3379688924654,-20.7514763608485,2.1130721202416338e-10,0.109986494395002,0.178334634636244,True,4FGL J0324.8-2043,211.017227172852,-54.496883392334,bcu,1.0742789990914048e-10,NVSS J032451-204324
1FDL J1854.6+4046,70.6619276505928,16.7636072237406,283.652595213913,40.7675799633715,2.1127887708690503e-10,0.16432116094613,0.266434060991713,True,4FGL J1854.9+4054,70.8174362182617,16.7582721710205,,1.2132468640846383e-10,
1FDL J2035.9+0352,49.1442041382223,-21.1124665094166,308.985257551702,3.87370026863608,2.1122930008902142e-10,0.119685635273507,0.194061029501726,True,4FGL J2035.3+0354,49.102165222168,-20.9678478240967,,1.545986949569311e-10,
1FDL J0223.8-0926,178.279473063821,-61.9234996469592,35.9689102254044,-9.44807570550814,2.11190860630541e-10,0.0876905373051047,0.142183447594523,True,4FGL J0223.5-0928,178.233795166016,-61.9963760375977,bcu,1.7998116885742374e-10,PMN J0223-0925
1FDL J1116.8+5853,143.710320098387,54.2634606469553,169.222066160384,58.8841654686409,2.1089016179211319e-10,0.0886794715773951,0.14378691576051,False,,,,,,
1FDL J0131.7-5348,290.086250215862,-62.309110846107,22.9347227162203,-53.8025467081679,2.1087905172739241e-10,0.103771205593337,0.168257003160336,True,4FGL J0131.7-5346,290.056762695313,-62.3352813720703,,1.927084603003948e-10,
1FDL J1145.7+4421,156.076350396493,68.3055186611673,176.439185460346,44.3586724242922,2.1082300532661198e-10,0.117140995800085,0.189935085116536,True,4FGL J1145.5+4423,156.082794189453,68.2642135620117,fsrq,1.1544858125045464e-10,B3 1143+446A
1FDL J0620.5-2512,232.780493198526,-17.5974061464039,95.1426885149456,-25.2074977033563,2.1059745568993128e-10,0.11148941080377,0.180771480124326,True,4FGL J0620.5-2512,232.786376953125,-17.5979423522949,bcu,5.339621522715277e-10,PKS 0618-252
1FDL J0509.4-2918,231.51450145442,-33.8693011065714,77.3625409810198,-29.3147734030542,2.1018985955461455e-10,0.0992634720407613,0.160948081712071,True,4FGL J0509.3-2917,231.484161376953,-33.8740196228027,bcu,1.4890322308502846e-10,NVSS J050927-291339
1FDL J1339.2-0137,326.66431174897,59.0229268876513,204.819573848184,-1.6266910772698,2.099700153584754e-10,0.119662409218425,0.194023369130814,True,4FGL J1339.9-0138,326.938934326172,58.9563751220703,fsrq,2.8378216443414317e-10,PKS 1337-013
1FDL J1227.5+7450,125.037431378048,42.1840655571183,186.881712434611,74.8462919841818,2.0980967933011155e-10,0.111810671591787,0.181292376759196,False,,,,,,
1FDL J1807.9+4650,74.2423237228912,26.5777328406676,271.990339133915,46.8397694282041,2.0979460700675285e-10,0.114359919164637,0.185425778647145,True,4FGL J1807.9+4650,74.2409362792969,26.5741348266602,bll,1.3705900303584428e-10,RGB J1808+468
1FDL J1531.9+0405,9.08464443753485,45.3436424840112,232.987329964749,4.09756331143144,2.094226640895739e-10,0.161635747722737,0.262079902075426,True,4FGL J1531.6+0406,9.05152320861816,45.4054336547852,,1.5197298974811702e-10,
1FDL J1723.3+2809,51.1606353239797,30.6265616996838,260.833166207088,28.1550801085139,2.0940812103526338e-10,0.120327861082674,0.195102326160502,False,,,,,,
1FDL J1225.0-3440,296.805063099928,27.8797999702716,186.271932546265,-34.6782757291088,2.0870299429401574e-10,0.193380070832862,0.313550895333984,True,4FGL J1225.3-3446,296.889678955078,27.7847366333008,bcu,1.3402245979676763e-10,1RXS J122534.0-344737
1FDL J0126.2-2220,183.621112863193,-80.7524703449819,21.5729567506731,-22.3362829452341,2.0868200464586491e-10,0.100165855556076,0.162411200634706,True,4FGL J0126.0-2221,183.585403442383,-80.8067016601563,fsrq,3.170725348944359e-10,PKS 0123-226
1FDL J1841.5+7116,101.96347237174,26.3721661647098,280.384496344618,71.2820013123864,2.085923226749086e-10,0.11149806785527,0.180785512313561,True,4FGL J1841.6+7113,101.904258728027,26.3538551330566,,1.0445692921745575e-10,
1FDL J1558.5+1752,30.9457548520514,46.0661427742666,239.627610723071,17.8768032164158,2.0832475512152798e-10,0.147899325172891,0.239807328198205,False,,,,,,
1FDL J0610.4-4417,251.58712840573,-25.5693102930231,92.6244359414337,-44.2887611280526,2.082359746691572e-10,0.131292386805128,0.212880467127693,False,,,,,,
1FDL J0328.9-1129,197.807044123845,-49.9146215836973,52.2314792322901,-11.4980331112467,2.0783493979968775e-10,0.118112276966764,0.191509933599444,True,4FGL J0328.6-1129,197.751388549805,-49.9739799499512,,1.9947697660338548e-10,
1FDL J1216.2-3538,294.937601762611,26.6892629817338,184.065173995536,-35.6358364951604,2.0775084552762628e-10,0.164081633506154,0.266045721314521,False,,,,,,
1FDL J0800.7+6633,149.402008730963,31.587202684848,120.187477392303,66.5627617709247,2.0762451931630353e-10,0.14035758990384,0.227579005732769,True,4FGL J0801.3+6631,149.431793212891,31.6463871002197,bcu,1.3934051135144898e-10,GB6 J0801+6639
1FDL J0036.9+1835,118.13975250572,-44.1489434138428,9.23351280377801,18.5878073672704,2.0750820803203305e-10,0.125802975918549,0.203979826657138,True,4FGL J0036.9+1832,118.135414123535,-44.1942481994629,bcu,2.7618743403401425e-10,CRATES J003659.39+183203.7
1FDL J1425.1-1442,334.29735382807,42.3817883530518,216.281914133393,-14.7127415672746,2.0745131877577704e-10,0.161525280878839,0.261900782092244,False,,,,,,
1FDL J0457.1+0652,192.605303431314,-21.5997296513472,74.2832038006068,6.86844362029934,2.0736067599923302e-10,0.149069217875382,0.241704230016073,True,4FGL J0457.0+0646,192.668319702148,-21.6713695526123,fsrq,3.1578548109756355e-10,4C +06.21
1FDL J0900.7-1528,243.058256216429,19.7041253052491,135.198079297946,-15.4736976621696,2.0733088428601084e-10,0.153201086924403,0.248403727407792,False,,,,,,
1FDL J0343.6-1343,203.290498015321,-47.732391181559,55.9043113757036,-13.7200787080301,2.0725195694447906e-10,0.121459093446124,0.19693654879326,False,,,,,,
1FDL J0712.5+1654,200.001134852419,12.1697022151374,108.129032041223,16.9061907963313,2.0721424128197024e-10,0.111175715064301,0.180262830375787,False,,,,,,
1FDL J0705.4+4515,171.84657710552,21.2303862617997,106.358111378769,45.2601413784107,2.071241980902607e-10,0.134007605933179,0.217282992731363,True,4FGL J0704.7+4508,171.934768676758,21.0792407989502,bcu,1.6937323765731094e-10,B3 0701+451
1FDL J1302.4+4409,116.258352898969,72.820672306172,195.602167601337,44.1651449537613,2.0703270668419126e-10,0.106023745028553,0.171909332808552,True,4FGL J1301.5+4413,116.777526855469,72.7788009643555,bll,1.4839124373722254e-10,GB6 J1301+4416
1FDL J1154.7-1112,281.019536141566,49.2702894184565,178.677616110561,-11.2062376005267,2.0693704347611967e-10,0.1693453811529,0.274580489725128,True,4FGL J1153.3-1104,280.784423828125,49.2843475341797,bcu,4.3554568285308893e-10,PKS B1150-108
1FDL J0038.7+2602,119.370182753463,-36.743010725997,9.68329214634335,26.0408588245062,2.0686222898992702e-10,0.122696139297592,0.198942331103601,True,4FGL J0037.9+2612,119.158325195313,-36.5717506408691,bll,1.526797577255934e-10,WISE J003719.15+261312.6
1FDL J0729.7+6850,146.840854610526,28.6000202521188,112.436493214163,68.8468670284988,2.068176504399131e-10,0.109291444173614,0.177207650479282,True,4FGL J0730.1+6852,146.804306030273,28.6330661773682,bcu,1.7334737811847134e-10,NVSS J072949+685305
1FDL J1325.6-0226,319.849000162964,59.2948598949213,201.412219312387,-2.44857288365941,2.0654494001606592e-10,0.0945361277411272,0.153283044949701,True,4FGL J1325.6-0227,319.849731445313,59.2878952026367,bll,1.390119963584624e-10,1RXS J132542.1-022800
1FDL J0208.1+2203,145.469923288429,-37.4357733378053,32.030256594672,22.0570599613463,2.0653282240713698e-10,0.112846466540695,0.182971836584558,True,4FGL J0207.9+2203,145.421035766602,-37.4489250183106,bcu,1.7010771957703952e-10,NVSS J020801+220241
1FDL J0300.3-1657,200.825913577531,-58.5410410529095,45.0988344079063,-16.950816384327,2.0652762936379797e-10,0.204235260526252,0.331151745074589,True,4FGL J0301.0-1652,200.814514160156,-58.3567886352539,bll,1.4193930752970374e-10,PMN J0301-1652
1FDL J0057.9+4059,124.261633044505,-21.8622553286106,14.4945384328778,40.9926058289192,2.0631754431940827e-10,0.12353356695475,0.200300152830961,True,4FGL J0057.0+4101,124.064933776855,-21.8415832519531,bcu,1.224340351324571e-10,87GB 005415.3+404404
1FDL J1526.2+1459,22.2729943609611,52.0845822109648,231.553135889814,14.9857721424388,2.0621752015781257e-10,0.116615156887788,0.189082489690189,True,4FGL J1525.7+1503,22.2919044494629,52.2133522033691,,1.0515749382378203e-10,
1FDL J2317.1+1436,91.3307881377022,-42.4025368239288,349.28953203397,14.6109085815678,2.0612050603376908e-10,0.118254075983691,0.191739870126108,True,4FGL J2317.3+1433,91.3530044555664,-42.4638290405273,PSR,2.0615538443014003e-10,PSR J2317+1439
1FDL J1147.0-3327,287.813415971799,27.5158552482793,176.762745422616,-33.4585825891859,2.059448613056856e-10,0.105219809626323,0.170605805804759,True,4FGL J1146.4-3327,287.672576904297,27.4768657684326,bcu,1.6070859920613856e-10,PKS 1143-331
1FDL J0830.1+5813,159.028917072077,35.6872835190542,127.543171598773,58.2213508292547,2.0570088490929095e-10,0.135450523802765,0.219622553508971,False,,,,,,
1FDL J0427.6-6558,277.836870275903,-38.989090979617,66.9184041633597,-65.9726995854822,2.0560239058892374e-10,0.115732878721675,0.187651943869507,False,,,,,,
1FDL J2117.0-3517,8.87446569697812,-43.9828546991225,319.252617071652,-35.2897047765592,2.0542521964368636e-10,0.17117465684066,0.277546503336988,False,,,,,,
1FDL J0407.9-5700,267.751192138881,-44.3862421663877,61.996674012953,-57.0138326132679,2.0532980750257062e-10,0.144069660584857,0.233597813640255,True,4FGL J0407.7-5702,267.796691894531,-44.4115982055664,,1.0070729666855628e-10,
1FDL J1438.3-2210,333.207795581827,34.3369115035023,219.575041993892,-22.1763911671904,2.050958912034294e-10,0.106396610493211,0.172513891381292,False,,,,,,
1FDL J1418.6+4606,86.4371496566269,64.3535461113998,214.657621596424,46.1147124714229,1.027621542491889e-10,0.151806903300052,0.246143183421336,True,4FGL J1417.9+4613,86.8272171020508,64.3696212768555,fsrq,6.422498644020891e-11,4C +46.29
1FDL J1411.6+3839,72.5374084788126,69.6657198991095,212.911412100453,38.6620102234553,2.0494025865797043e-10,0.086763336355035,0.140680059974194,True,4FGL J1412.0+3836,72.2978134155273,69.6206130981445,bcu,1.4795514813314978e-10,FIRST J141208.2+383521
1FDL J0946.0-1011,246.192193152907,31.5923078295423,146.500767270022,-10.1887767382225,2.0491228678649985e-10,0.0844662483537343,0.136955505139497,False,,,,,,
1FDL J1024.4-0945,253.835867979953,38.7164329160353,156.105645519885,-9.75844713429748,2.0476169691134143e-10,0.138606015786859,0.22473897105435,False,,,,,,
1FDL J0144.8-7213,297.277710742688,-44.3154389158472,26.2083487595374,-72.2219137837829,2.0471266873392008e-10,0.142265999959795,0.230673370190053,False,,,,,,
1FDL J1809.6+4255,70.0800581222363,25.3783755259028,272.422184334477,42.9227081686219,2.045842705720614e-10,0.147865690328924,0.239752814975487,False,,,,,,
1FDL J2315.4-5602,327.130698859439,-56.3391571169955,348.856800092922,-56.045614814088,2.043825248838194e-10,0.126721729858238,0.205469515218421,False,,,,,,
1FDL J2329.9-4736,335.372427889959,-64.0668251586435,352.497486910393,-47.607477507112,2.0413257784540426e-10,0.0984800042222518,0.159677741647208,True,4FGL J2329.3-4733,335.627807617188,-64.0274658203125,fsrq,2.6125479557492776e-10,PKS 2326-477
1FDL J0110.5-1247,141.236620154269,-74.9848135935723,17.6458351189508,-12.7976572185758,2.0410471621261507e-10,0.0858947998111922,0.139271768323036,True,4FGL J0110.7-1254,141.53157043457,-75.0767669677734,bll,2.18112847227836e-10,1RXS J011050.0-125455
1FDL J1329.9+5642,112.473541727516,59.6246527698217,202.487495918406,56.7147630626302,2.03994284707229e-10,0.151642947845532,0.245877339116527,True,4FGL J1331.0+5653,112.300231933594,59.4095191955566,bll,1.1230372881643191e-10,RX J1331.0+5655
1FDL J1848.0-4410,351.862056482877,-17.9492922211808,282.003220858125,-44.1683127738007,2.0384217283594682e-10,0.165601314310302,0.2685097567048,False,,,,,,
1FDL J0228.9-2248,207.2699028095,-67.5144820113659,37.2455991353273,-22.8137412089644,2.0370383253389995e-10,0.105575664926572,0.17118279177038,False,,,,,,
1FDL J1858.0+4330,73.5700221518492,17.0723211842536,284.516069074714,43.5050751983179,2.036506684851984e-10,0.132443738678446,0.214747310585067,True,4FGL J1858.3+4321,73.4501266479492,17.0644378662109,bll,2.191171549759119e-10,NVSS J185813+432452
1FDL J1815.3+3507,62.2479789659695,22.1265173823782,273.827158702715,35.1288911982904,2.035399952283091e-10,0.174648221384331,0.283178622351289,False,,,,,,
1FDL J0452.8+1225,187.056424340233,-19.3772394501767,73.2166445305173,12.4222943377172,2.032024968328467e-10,0.167285433238465,0.271240425984881,False,,,,,,
1FDL J1111.1-1627,270.845663261454,40.0901096638365,167.789105084528,-16.4522869159919,2.0305219098513276e-10,0.127993014279123,0.207530824785984,False,,,,,,
1FDL J2124.8-0448,47.786206780902,-36.0502078331847,321.208495988319,-4.81145046704695,2.0245886601114794e-10,0.120784406656687,0.195842582609364,False,,,,,,
1FDL J0250.5-1821,201.486353961757,-61.2532804025703,42.6369201812585,-18.351690900066,2.0238712448920555e-10,0.174468588406288,0.282887356370507,True,4FGL J0251.1-1830,201.900680541992,-61.1870574951172,,1.4263508429923633e-10,
1FDL J0440.9-5434,262.973461131063,-40.5106096451467,70.2489773321478,-54.5732700219431,2.0216382222049828e-10,0.153102311974551,0.2482435818589,True,4FGL J0442.0-5432,262.901794433594,-40.367359161377,,1.4346603072201702e-10,
1FDL J2150.5+1124,68.1473980091207,-31.6248897938812,327.648757867452,11.4144035523236,2.0197558746899474e-10,0.145889000704682,0.236547751016816,True,4FGL J2150.8+1118,68.102783203125,-31.7312793731689,bll,1.8779698629511896e-10,NVSS J215051+111915
1FDL J0337.8-1159,200.052139751941,-48.2186341086565,54.4671928894482,-11.9959553393122,2.0183150563719648e-10,0.124008961423763,0.20107097651139,True,4FGL J0337.8-1157,200.008712768555,-48.1957168579102,fsrq,1.3704024026672812e-10,PKS 0335-122
1FDL J0412.7+7237,136.72436571113,15.3991869785434,63.1910795495749,72.6265814519451,2.0159047120904293e-10,0.127794244178169,0.207208527748269,False,,,,,,
1FDL J1342.2+1049,341.640119327571,69.7745990692472,205.574912584146,10.8227465831322,2.0152868914129606e-10,0.103495341664726,0.167809718694545,False,,,,,,
1FDL J0849.8+2655,198.011025956612,36.7522381083464,132.453040856842,26.9259977305991,2.013048878278988e-10,0.131580346852243,0.213347377088653,True,4FGL J0849.5+2710,197.994903564453,36.7544822692871,,1.1108223368916369e-10,
1FDL J0723.3+1032,207.03563527207,11.8134514455455,110.831606695885,10.5353425616537,2.0128030414166173e-10,0.12069172217792,0.195692322758242,False,,,,,,
1FDL J1138.2+4121,164.783758750649,69.3264782480784,174.572039025057,41.3504929499856,2.0096387674196735e-10,0.14811276183998,0.240153422141014,True,4FGL J1138.2+4115,164.996810913086,69.3834762573242,bll,1.574312069596573e-10,NVSS J113812+411353
1FDL J0931.0+3507,189.421129808167,46.8267790658844,142.75980248238,35.1319514886207,2.0096339549666012e-10,0.0996007445692491,0.161494931051485,True,4FGL J0930.7+3502,189.558547973633,46.7561569213867,bll,1.3565951140215304e-10,B2 0927+35
1FDL J1506.5-0314,355.247192615559,45.4623745953038,226.635723274595,-3.24316080114609,2.0088015740129358e-10,0.192136498671806,0.311534480945597,False,,,,,,
1FDL J1358.0-0226,334.048347344947,56.3518173077822,209.5141682978,-2.44131257930171,2.008171503369193e-10,0.165457853013811,0.268277144610483,False,,,,,,
1FDL J0955.1+3601,188.248056437911,51.7595388257037,148.798481338724,36.0285472207744,2.0051201437463054e-10,0.106687842449289,0.17298612454694,True,4FGL J0955.1+3551,188.52311706543,51.7475700378418,bll,8.639018667100372e-11,1RXS J095508.2+355054
1FDL J2010.1-1958,22.7102562749124,-25.9429238868552,302.543618579432,-19.9683695042455,2.0049088827981074e-10,0.150109601965,0.243391144462468,False,,,,,,
1FDL J1428.9+7424,114.474671074053,41.0764475372941,217.226323375257,74.4119378858845,2.00355062267087e-10,0.131942262551664,0.213934200068262,True,4FGL J1428.8+7429,114.529174804688,41.0157165527344,bcu,9.126949196414104e-11,RX J1428.4+7429
1FDL J1104.5+2609,209.148155627105,66.1410008696868,166.138863233897,26.1532252667987,1.9999506531524995e-10,0.0910529508008188,0.147635333902033,True,4FGL J1104.0+2611,209.022598266602,66.0288543701172,bcu,1.4119123925571128e-10,SDSS J110357.29+261119.1
1FDL J1344.8-4028,313.797384808644,21.2595408465912,206.213555742384,-40.4825231786628,1.9992180307725387e-10,0.1321508969268,0.214272487611145,False,,,,,,
1FDL J1110.1-1332,268.626635118174,42.4834925497316,167.548445154564,-13.5448766110609,1.9962280785690328e-10,0.124517350096383,0.201895273658609,False,,,,,,
1FDL J2101.3+0914,57.7260512749832,-23.4941075139754,315.348005839997,9.23618007854022,1.996213737587294e-10,0.158294229377801,0.256661910353157,True,4FGL J2101.3+0912,57.6950454711914,-23.5153675079346,bcu,1.8898417553092628e-10,RX J2101.3+0913
1FDL J2040.7-2508,19.7324025428565,-34.3009815598145,310.183075986827,-25.1408445774805,1.995826570021886e-10,0.12803559913379,0.20759984844566,True,4FGL J2040.2-2506,19.7328586578369,-34.1969146728516,fsrq,2.0747080442529156e-10,PKS 2037-253
1FDL J0536.2-1205,215.579951336508,-22.0924043554344,84.0533928010571,-12.0986177854274,1.9953678019958637e-10,0.142872254884739,0.231656347028986,True,4FGL J0536.1-1205,215.565856933594,-22.1091117858887,,1.5061822622453036e-10,
1FDL J0109.5-8545,302.540779640087,-31.3550159720045,17.3814157759621,-85.7594913241715,1.9945174486328947e-10,0.123265288280106,0.199865167905524,False,,,,,,
1FDL J2355.7+4159,111.992564154472,-19.6883882667297,358.947818663958,41.9982927999125,1.9935194625646317e-10,0.144376913225582,0.234096029843695,False,,,,,,
1FDL J1538.7+0424,10.801082329812,44.1185590492748,234.693630234034,4.40085940671324,1.9926078641546068e-10,0.0980944227384688,0.159052552120295,True,4FGL J1538.9+0425,10.8689613342285,44.1024208068848,,1.9751814073210028e-10,
1FDL J1030.0-0829,254.035065265173,40.5957985943071,157.514367269292,-8.48526364395973,1.9911387300711826e-10,0.135941283825663,0.220418307340446,True,4FGL J1029.4-0828,253.872634887695,40.5067024230957,,1.4536498393891148e-10,
1FDL J0813.3+7848,135.124625613751,30.5167909976459,123.343235829167,78.8005175820225,1.9894086411435366e-10,0.0907472511772512,0.147139668839104,True,4FGL J0811.9+7847,135.162399291992,30.455228805542,bcu,9.432763597994054e-11,NVSS J081307+784308
1FDL J1011.1-0417,245.792655529459,40.1650783547967,152.789532648305,-4.29697364629264,1.9892323804347407e-10,0.119843407746504,0.194316844431325,True,4FGL J1011.3-0427,245.980987548828,40.0852890014649,fsrq,1.0842896025486935e-10,PKS B1008-041
1FDL J1329.2-0533,319.955377518859,56.0573609110783,202.312597983945,-5.55953735341203,1.988979926085015e-10,0.143457012918526,0.232604472643621,True,4FGL J1329.4-0530,320.085876464844,56.0930137634277,bcu,4.5467643539076614e-10,HE 1326-0516
1FDL J2335.4+1915,99.2341761478057,-40.0972891802403,353.854421682026,19.2504829934249,1.9886846427903612e-10,0.118074875904136,0.191449290340253,False,,,,,,
